"Stock.ID","Stock","BY","Region","Ocean.Region","Sub.Region","Lat","Lon","R","S","ocean_0","ocean_1","ocean_2","ocean_3","ocean_4","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R2.5","R3.1","R3.2","R3.3","R3.4","R4.1","R4.2","R4.3","Ocean.Region2","early_sst","np_pinks_geo","np_pinks_hatch_geo","na_pinks_geo","np_pinks_lm_geo","np_pinks_exp_geo","all_spp_numbers_np_geo","all_spp_biomass_np_geo","all_spp_numbers_na_geo","np_pinks_sec","np_pinks_hatch_sec","na_pinks_sec","np_pinks_lm_sec","np_pinks_exp_sec","all_spp_numbers_np_sec","all_spp_biomass_np_sec","all_spp_numbers_na_sec","late_sst","late_mld_winter","late_mld_summer","early_sst_lm","RS","RS_stnd","lnRS","S_stnd","early_sst_stnd","late_sst_stnd","late_mld_winter_stnd","late_mld_summer_stnd","early_sst_lm_stnd","np_pinks_geo_stnd","np_pinks_hatch_geo_stnd","na_pinks_geo_stnd","np_pinks_lm_geo_stnd","np_pinks_exp_geo_stnd","all_spp_numbers_np_geo_stnd","all_spp_biomass_np_geo_stnd","all_spp_numbers_na_geo_stnd","np_pinks_sec_stnd","np_pinks_hatch_sec_stnd","na_pinks_sec_stnd","np_pinks_lm_sec_stnd","np_pinks_exp_sec_stnd","all_spp_numbers_np_sec_stnd","all_spp_biomass_np_sec_stnd","all_spp_numbers_na_sec_stnd"
102,"Early Stuart",1950,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,241666,25658,0,1,0,0,0,0,0,0,0,0,0.00239586867825842,0.995361366514115,0.00224276480762706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.634421122716244,179.364213043223,0.765975406114762,58.7903378230393,28.261579013335,7.91761981127982,272.552636015824,617.755256383653,102.281836325122,179.364213043223,0.765975406114762,58.7903378230393,28.261579013335,7.91761981127982,272.552636015824,617.755256383653,102.281836325122,-0.424448742565384,-2.01127,-1.02983,-0.237195602752903,9.41873879491776,-0.00691927674959059,2.24270119373492,-0.270303752967651,-1.04752107865764,-1.19636881481391,-0.572558591896315,-0.416169324874217,-0.381737436902042,-0.994678923142692,-1.08204672943032,-0.975546825703492,0.372130291628857,0.0993981481044349,-1.05907035488403,-0.975410579165971,-1.07763202724658,-0.994678923142692,-1.08204672943032,-0.975546825703492,0.372130291628857,0.0993981481044349,-1.05907035488403,-0.975410579165971,-1.07763202724658
102,"Early Stuart",1951,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,173654,29787,0,1,0,0,0,0,0,0,0,0,5.18271966093496e-05,0.912319900491782,0.0876282723116081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.0905805781518507,294.397745399357,1.38963587633538,65.8704326131972,137.291623719797,119.287176938796,397.6447077214,827.816042491532,96.4226633746573,294.397745399357,1.38963587633538,65.8704326131972,137.291623719797,119.287176938796,397.6447077214,827.816042491532,96.4226633746573,-0.468141965619143,18.20926,10.27099,0.291989464654509,5.82985866317521,-0.438789183907654,1.76299275704541,-0.202586908803535,-0.196046569505729,-1.31730373297585,1.87040658698829,2.34493815853749,0.471793854882482,-0.151247163374362,-1.06134723713795,-0.87878803502508,1.68504307524147,1.51535899821622,-0.361324547258572,-0.323930644015894,-1.13922029844053,-0.151247163374362,-1.06134723713795,-0.87878803502508,1.68504307524147,1.51535899821622,-0.361324547258572,-0.323930644015894,-1.13922029844053
102,"Early Stuart",1952,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,88600,15483,0,1,0,0,0,0,0,0,0,0,0.000316027088036117,0.880496613995485,0.119187358916479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.642064890481827,260.731096662501,1.76976503250244,62.6602752156325,98.019530775997,82.3446551679507,386.62251348749,823.603409630912,116.868162819142,260.731096662501,1.76976503250244,62.6602752156325,98.019530775997,82.3446551679507,386.62251348749,823.603409630912,116.868162819142,-0.126591494865993,5.35763,4.97424,-0.274150324832481,5.72240521862688,-0.451719654532865,1.74438920977634,-0.437176818932746,-1.05948869209015,-0.371953966082132,0.317723023208867,1.05079348029636,-0.441342315453606,-0.39809275881099,-1.04873062775848,-0.922659050439662,1.2121382625914,1.04566902295641,-0.42280478107903,-0.336995651691521,-0.924308915020303,-0.39809275881099,-1.04873062775848,-0.922659050439662,1.2121382625914,1.04566902295641,-0.42280478107903,-0.336995651691521,-0.924308915020303
102,"Early Stuart",1953,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,540891,78332,0,1,0,0,0,0,0,0,0,0,0.000543547590919427,0.994120811771688,0.00533564063739275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.973260858019848,361.837212594024,3.09149908825672,43.1951210673254,193.517010053269,180.106958131843,466.977192831189,910.868234208757,92.0824857566893,361.837212594024,3.09149908825672,43.1951210673254,193.517010053269,180.106958131843,466.977192831189,910.868234208757,92.0824857566893,-0.377254695157713,9.18385,3.87668,-0.620001769527469,6.90510902313231,-0.309398327685082,1.93226157574925,0.593565718938533,-1.57803208998706,-1.06574424967355,0.779991926484492,0.782628769284825,-0.999171794282778,0.343222469338806,-1.00486184785974,-1.18867593744197,2.36209524631517,2.28862622943198,0.0254022065477901,-0.0663535994064217,-1.1848417604498,0.343222469338806,-1.00486184785974,-1.18867593744197,2.36209524631517,2.28862622943198,0.0254022065477901,-0.0663535994064217,-1.1848417604498
102,"Early Stuart",1954,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,155823,18010,0,1,0,0,0,0,0,0,0,0,0.00218838040597344,0.993312925562978,0.00449869403104805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.00693554984322236,186.6206238954,3.120534148173,55.7922512549713,12.9410531714082,1.7464861102194,281.889951619042,613.935335650941,88.9680011166124,186.6206238954,3.120534148173,55.7922512549713,12.9410531714082,1.7464861102194,281.889951619042,613.935335650941,88.9680011166124,0.0875820626755939,8.08019,3.61651,0.345539161178642,8.65202665186008,-0.0991820132814206,2.15779358851372,-0.395733257488638,-0.0433685500956325,0.220839603343422,0.64665205115344,0.719061936616114,0.558165040435464,-0.941474546563987,-1.00389816485009,-1.01651961480777,0.187644315458832,0.0209378942713154,-1.00698813474178,-0.987257634284329,-1.21757943968612,-0.941474546563987,-1.00389816485009,-1.01651961480777,0.187644315458832,0.0209378942713154,-1.00698813474178,-0.987257634284329,-1.21757943968612
102,"Early Stuart",1955,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,27467,1397,0,1,0,0,0,0,0,0,0,0,0.00040048057669203,0.940182764772272,0.0594167546510358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.483747367557371,239.905977623068,3.2096806652463,39.6938328620905,60.2687274714777,51.1859944671033,334.851634497717,680.823008571566,77.280604949171,239.905977623068,3.2096806652463,39.6938328620905,60.2687274714777,51.1859944671033,334.851634497717,680.823008571566,77.280604949171,0.499932132339335,1.9369,-4.47292,0.807695501735753,19.6614173228346,1.22563919902027,2.97865820382118,-0.668191463373466,0.703161131267456,1.36214982134912,-0.0955561676118459,-1.25741284216411,1.30358459714118,-0.550783599812342,-1.00093936317648,-1.23652563756548,0.757552442842482,0.649515488433501,-0.711575390436432,-0.779813029205638,-1.34043065619688,-0.550783599812342,-1.00093936317648,-1.23652563756548,0.757552442842482,0.649515488433501,-0.711575390436432,-0.779813029205638,-1.34043065619688
102,"Early Stuart",1956,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,110394,16662,0,0.973132597786112,0.0268674022138884,0,0,0,0,0,0,0,0,0.915221841766763,0.0579107560193489,0,0,0,0.0268674022138884,0,0,0,0,0,0,0,0,0,0,"WC",1.33239796516185,126.596047674229,3.73070435077392,43.4406344999866,-58.9136784034961,-65.8803432845148,252.126932459777,568.704108119996,109.982113593989,126.596047674229,3.73070435077392,43.4406344999866,-58.9136784034961,-65.8803432845148,252.126932459777,568.704108119996,109.982113593989,0.0277444596857229,4.89883503505626,2.95404351196623,1.64129686758389,6.62549513863882,-0.343045821583875,1.89092510698729,-0.417840863672515,2.03186741890834,0.0552199691112774,0.262293213821816,0.557202781473433,2.64811393942122,-1.38157781831987,-0.983646418893982,-1.18532067405304,-0.677612558476517,-0.838874655135635,-1.17300202800859,-1.12753720632918,-0.996691121642147,-1.38157781831987,-0.983646418893982,-1.18532067405304,-0.677612558476517,-0.838874655135635,-1.17300202800859,-1.12753720632918,-0.996691121642147
102,"Early Stuart",1957,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,1222936,119278,0,0.997407059731662,0.00259294026833784,0,0,0,0,0,0,0,0.000596924123584554,0.994134607207573,0.00267552840050501,0,0,1.88071984143079e-05,0.00257413306992353,0,0,0,0,0,0,0,0,0,0,"WC",0.0978403278367529,181.961949594432,1.11348884324876,55.8747371315753,-8.94168027442932,-13.9559329905099,280.623843992066,640.91029797151,103.581950663336,181.961949594432,1.11348884324876,55.8747371315753,-8.94168027442932,-13.9559329905099,280.623843992066,640.91029797151,103.581950663336,-0.167918794933197,-1.64944066506342,1.11378046788221,0.392439506924353,10.2528211405288,0.0934504909601875,2.32755290093703,1.26509245692446,0.098958280802206,-0.486340438449533,-0.528843789863479,0.107574872837918,0.633811378843305,-0.975632185500856,-1.07051264629225,-1.01539233700927,-0.0758621387371326,-0.178703832535793,-1.01405030324439,-0.90359781833822,-1.06396596974631,-0.975632185500856,-1.07051264629225,-1.01539233700927,-0.0758621387371326,-0.178703832535793,-1.01405030324439,-0.90359781833822,-1.06396596974631
102,"Early Stuart",1958,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,103107,22196,0,1,0,0,0,0,0,0,0,0,0.00732249022859748,0.990349830758338,0.0023276790130641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.031289419748174,161.666579729097,4.59483009958121,101.830581049294,-33.5488497580062,-36.6197485097516,251.414694347736,561.455649810003,140.924139336309,161.666579729097,4.59483009958121,101.830581049294,-33.5488497580062,-36.6197485097516,251.414694347736,561.455649810003,140.924139336309,-0.380050213144184,6.18588,-0.72088,0.248692282959288,4.64529644981078,-0.58133414342968,1.53585519150181,-0.327081596149091,-0.103216216007064,-1.07348173652588,0.417788941827774,-0.340684169195244,0.401959118985637,-1.12443887838475,-0.954965806395405,-0.387345395001424,-0.372175576656832,-0.466853272266962,-1.17697479102971,-1.1500174856675,-0.671446263908918,-1.12443887838475,-0.954965806395405,-0.387345395001424,-0.372175576656832,-0.466853272266962,-1.17697479102971,-1.1500174856675,-0.671446263908918
102,"Early Stuart",1959,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,20835,1297,0,1,0,0,0,0,0,0,0,0,0,0.70467962562995,0.29532037437005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.44175575907392,224.2375817,2.094751871,81.14924257,21.9334057639675,20.6980203721975,304.9514565,615.2986691,111.6693734,224.2375817,2.094751871,81.14924257,21.9334057639675,20.6980203721975,304.9514565,615.2986691,111.6693734,0.114333247139095,-4.06412,0.79944,0.707081984624398,16.0639938319198,0.792741221935907,2.77658035954011,-0.669831493505801,0.637416154032291,0.294882030926487,-0.820575882613882,0.0307726745718883,1.14130340192196,-0.665665082415402,-1.03794420969959,-0.669983037600386,0.295927997312843,0.261889113407331,-0.87835433622179,-0.98302940871478,-0.97895561265721,-0.665665082415402,-1.03794420969959,-0.669983037600386,0.295927997312843,0.261889113407331,-0.87835433622179,-0.98302940871478,-0.97895561265721
102,"Early Stuart",1960,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,74149,7401,0,1,0,0,0,0,0,0,0,0,0.000296699888063224,0.943033621491861,0.0566696786200758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.0517363333311299,146.158154421702,3.47763835685857,88.8448928668211,-61.7330608408409,-61.182376311034,234.094153077369,520.875719165701,130.01197231391,146.158154421702,3.47763835685857,88.8448928668211,-61.7330608408409,-61.182376311034,234.094153077369,520.875719165701,130.01197231391,0.332027547552227,-6.18099,3.33196,0.198934415062309,10.0187812457776,0.0652871687239475,2.304461456101,-0.569724054228067,-0.135229323306124,0.897420378175267,-1.07632781880079,0.649538385722922,0.321703836139843,-1.23814744822816,-0.992045760908812,-0.564811872768034,-0.711562863219109,-0.779144352877628,-1.2735863099887,-1.27587158282854,-0.786148715529828,-1.23814744822816,-0.992045760908812,-0.564811872768034,-0.711562863219109,-0.779144352877628,-1.2735863099887,-1.27587158282854,-0.786148715529828
102,"Early Stuart",1961,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,255842,87809,0,0.996556468445369,0.00344353155463137,0,0,0,0,0,0,0,0.00246245729786353,0.98546368461785,0.00863032652965502,0,0,0,0.00344353155463137,0,0,0,0,0,0,0,0,0,0,"WC",0.722002996441769,204.447108006681,2.94195442376952,57.5847766286823,-8.64801245502012,-6.38416178597013,334.348823940815,664.32100763069,138.471488442562,204.447108006681,2.94195442376952,57.5847766286823,-8.64801245502012,-6.38416178597013,334.348823940815,664.32100763069,138.471488442562,0.117545664965709,3.42336772941894,-0.124073660853183,0.957967801080235,2.91361933287021,-0.789716482284154,1.06939606535847,0.74899137457993,1.07619068319157,0.303773420936454,0.0840330371471856,-0.194867631177134,1.54596125831061,-0.810769850667918,-1.00982528353945,-0.992022402191107,-0.072325863618875,-0.0824357690886486,-0.714379996302537,-0.830992131702604,-0.697227125758401,-0.810769850667918,-1.00982528353945,-0.992022402191107,-0.072325863618875,-0.0824357690886486,-0.714379996302537,-0.830992131702604,-0.697227125758401
102,"Early Stuart",1962,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,75785,14075,0,0.971867783862242,0.0281322161377581,0,0,0,0,0,0,0,0,0.892802005673946,0.0790657781882958,0,0,0,0.0281322161377581,0,0,0,0,0,0,0,0,0,0,"WC",-0.588414515203289,161.512600095361,6.40686466966512,87.492389857938,-57.8967041844669,-53.950726566161,263.424653154054,605.629485114592,136.198477593804,161.512600095361,6.40686466966512,87.492389857938,-57.8967041844669,-53.950726566161,263.424653154054,605.629485114592,136.198477593804,-0.342360153268436,5.47296618222603,5.37812035930593,-0.36746701217478,5.38436944937833,-0.492397378759501,1.68350020985787,-0.460268443196024,-0.975489940226767,-0.969162485437801,0.331657488677561,1.14947278697345,-0.591854334023103,-1.12556786495754,-0.894823794182098,-0.583295602069281,-0.665366406910105,-0.68720061901922,-1.10998494672857,-1.01301729685175,-0.721119714313753,-1.12556786495754,-0.894823794182098,-0.583295602069281,-0.665366406910105,-0.68720061901922,-1.10998494672857,-1.01301729685175,-0.721119714313753
102,"Early Stuart",1963,"Fraser River","WC","Fraser Early Stuart",49.12,-123.06,92554,2590,0,1,0,0,0,0,0,0,0,0,0.0035870951012382,0.976694686345269,0.0197182185534931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.953820445498489,174.61614685657,5.4232613431195,23.7693989276675,-49.4762502382807,-44.0316781218064,257.197532452056,559.369811725412,57.4804995330538,174.61614685657,5.4232613431195,23.7693989276675,-49.4762502382807,-44.0316781218064,257.197532452056,559.369811725412,57.4804995330538,-0.161304073357724,18.51515,-0.2595,-0.747116128575957,35.7351351351351,3.15987906339618,3.57613438225525,-0.648625903894708,-1.54759483061981,-0.468032088630394,1.90736301783205,-0.227956086569692,-1.20419663297402,-1.02949198797066,-0.92746990604707,-1.45415393427628,-0.56396938685446,-0.561089097793656,-1.14471894149063,-1.15648647821609,-1.5485580271324,-1.02949198797066,-0.92746990604707,-1.45415393427628,-0.56396938685446,-0.561089097793656,-1.14471894149063,-1.15648647821609,-1.5485580271324
