"Year","sst_raw","sst_anomaly","Stock.ID"
1963,12.5906221185412,0.726494504082116,104
1964,11.2862903390612,-0.577837275397858,104
1965,10.9103071689606,-0.953820445498489,104
1966,11.7131859234401,-0.150941691018942,104
1967,11.7375418458666,-0.126585768592432,104
1968,11.540483048984,-0.323644565475074,104
1969,11.3890583515167,-0.47506926294233,104
1970,11.3427294322423,-0.521398182216801,104
1971,10.7318995850427,-1.13222802941638,104
1972,11.3774076529912,-0.486719961467891,104
1973,11.5920849187034,-0.2720426957557,104
1974,11.3970979281834,-0.467029686275642,104
1975,11.243363073894,-0.620764540565095,104
1976,11.1267367090498,-0.737390905409291,104
1977,11.6366580554417,-0.227469559017342,104
1978,12.2922778470176,0.428150232558503,104
1979,11.8755671977997,0.0114395833406236,104
1980,12.0313435622624,0.167215947803343,104
1981,11.8230538708823,-0.0410737435767425,104
1982,11.316054889134,-0.548072725325053,104
1983,12.8505603585924,0.986432744133385,104
1984,11.4281222139086,-0.436005400550452,104
1985,11.7059590135302,-0.158168600928864,104
1986,11.8420831475939,-0.0220444668651435,104
1987,12.0379387991769,0.173811184717842,104
1988,11.8831453323364,0.0190177178773773,104
1989,12.4161183834076,0.551990768948538,104
1990,12.346659387861,0.48253177340193,104
1991,11.7161757264818,-0.147951887977212,104
1992,13.0729782581329,1.20885064367389,104
1993,12.8549053668976,0.990777752438531,104
1994,12.503628219877,0.639500605417918,104
1995,12.9392278535026,1.0751002390435,104
1996,11.9836242539542,0.119496639495157,104
1997,12.9424164295197,1.07828881506061,104
1998,12.9769259861537,1.11279837169469,104
1999,11.250898872103,-0.613228742356044,104
2000,12.3161041736603,0.451976559201226,104
2001,11.5436230387007,-0.320504575758401,104
2002,11.5603755882808,-0.303752026178237,104
2003,12.6575793879373,0.793451773478223,104
2004,13.1624470778874,1.29831946342835,104
2005,12.980352810451,1.11622519599191,104
2006,12.0542481967381,0.190120582279055,104
2007,11.8347712584904,-0.0293563559686301,104
2008,10.6401403290885,-1.22398728537056,104
2009,11.2575444664274,-0.606583148031657,104
2010,11.9148741449629,0.050746530503804,104
2011,11.8753448895046,0.0112172750455225,104
2012,11.7948833874294,-0.0692442270296851,104
2013,12.2269774164472,0.362849801988176,104
2014,12.3743355614798,0.510207947020791,104
2015,13.3534326212747,1.48930500681562,104
2016,13.3851080281394,1.52098041368034,104
1950,10.4996659415109,-1.36446167294816,105
1951,11.1057878562382,-0.758339758220828,105
1952,11.2297064917428,-0.634421122716244,105
1953,11.7735470363072,-0.0905805781518507,105
1954,11.2220627239772,-0.642064890481827,105
1955,10.8908667564392,-0.973260858019848,105
1956,11.8710631643023,0.00693554984322236,105
1957,12.3478749820164,0.483747367557371,105
1958,13.2306014469692,1.36647383251011,105
1959,11.9623036384583,0.0981760239992037,105
1960,11.8328381947109,-0.031289419748174,105
1961,12.305883373533,0.44175575907392,105
1962,11.8123912811279,-0.0517363333311299,105
1963,12.5906221185412,0.726494504082116,105
1964,11.2862903390612,-0.577837275397858,105
1965,10.9103071689606,-0.953820445498489,105
1966,11.7131859234401,-0.150941691018942,105
1967,11.7375418458666,-0.126585768592432,105
1968,11.540483048984,-0.323644565475074,105
1969,11.3890583515167,-0.47506926294233,105
1970,11.3427294322423,-0.521398182216801,105
1971,10.7318995850427,-1.13222802941638,105
1972,11.3774076529912,-0.486719961467891,105
1973,11.5920849187034,-0.2720426957557,105
1974,11.3970979281834,-0.467029686275642,105
1975,11.243363073894,-0.620764540565095,105
1976,11.1267367090498,-0.737390905409291,105
1977,11.6366580554417,-0.227469559017342,105
1978,12.2922778470176,0.428150232558503,105
1979,11.8755671977997,0.0114395833406236,105
1980,12.0313435622624,0.167215947803343,105
1981,11.8230538708823,-0.0410737435767425,105
1982,11.316054889134,-0.548072725325053,105
1983,12.8505603585924,0.986432744133385,105
1984,11.4281222139086,-0.436005400550452,105
1985,11.7059590135302,-0.158168600928864,105
1986,11.8420831475939,-0.0220444668651435,105
1987,12.0379387991769,0.173811184717842,105
1988,11.8831453323364,0.0190177178773773,105
1989,12.4161183834076,0.551990768948538,105
1990,12.346659387861,0.48253177340193,105
1991,11.7161757264818,-0.147951887977212,105
1992,13.0729782581329,1.20885064367389,105
1993,12.8549053668976,0.990777752438531,105
1994,12.503628219877,0.639500605417918,105
1995,12.9392278535026,1.0751002390435,105
1996,11.9836242539542,0.119496639495157,105
1997,12.9424164295197,1.07828881506061,105
1998,12.9769259861537,1.11279837169469,105
1999,11.250898872103,-0.613228742356044,105
2000,12.3161041736603,0.451976559201226,105
2001,11.5436230387007,-0.320504575758401,105
2002,11.5603755882808,-0.303752026178237,105
2003,12.6575793879373,0.793451773478223,105
2004,13.1624470778874,1.29831946342835,105
2005,12.980352810451,1.11622519599191,105
2006,12.0542481967381,0.190120582279055,105
2007,11.8347712584904,-0.0293563559686301,105
2008,10.6401403290885,-1.22398728537056,105
2009,11.2575444664274,-0.606583148031657,105
2010,11.9148741449629,0.050746530503804,105
2011,11.8753448895046,0.0112172750455225,105
2012,11.7948833874294,-0.0692442270296851,105
2013,12.2269774164472,0.362849801988176,105
2014,12.3743355614798,0.510207947020791,105
2015,13.3534326212747,1.48930500681562,105
2016,13.3851080281394,1.52098041368034,105
1950,10.4996659415109,-1.36446167294816,106
1951,11.1057878562382,-0.758339758220828,106
1952,11.2297064917428,-0.634421122716244,106
1953,11.7735470363072,-0.0905805781518507,106
1954,11.2220627239772,-0.642064890481827,106
1955,10.8908667564392,-0.973260858019848,106
1956,11.8710631643023,0.00693554984322236,106
1957,12.3478749820164,0.483747367557371,106
1958,13.2306014469692,1.36647383251011,106
1959,11.9623036384583,0.0981760239992037,106
1960,11.8328381947109,-0.031289419748174,106
1961,12.305883373533,0.44175575907392,106
1962,11.8123912811279,-0.0517363333311299,106
1963,12.5906221185412,0.726494504082116,106
1964,11.2862903390612,-0.577837275397858,106
1965,10.9103071689606,-0.953820445498489,106
1966,11.7131859234401,-0.150941691018942,106
1967,11.7375418458666,-0.126585768592432,106
1968,11.540483048984,-0.323644565475074,106
1969,11.3890583515167,-0.47506926294233,106
1970,11.3427294322423,-0.521398182216801,106
1971,10.7318995850427,-1.13222802941638,106
1972,11.3774076529912,-0.486719961467891,106
1973,11.5920849187034,-0.2720426957557,106
1974,11.3970979281834,-0.467029686275642,106
1975,11.243363073894,-0.620764540565095,106
1976,11.1267367090498,-0.737390905409291,106
1977,11.6366580554417,-0.227469559017342,106
1978,12.2922778470176,0.428150232558503,106
1979,11.8755671977997,0.0114395833406236,106
1980,12.0313435622624,0.167215947803343,106
1981,11.8230538708823,-0.0410737435767425,106
1982,11.316054889134,-0.548072725325053,106
1983,12.8505603585924,0.986432744133385,106
1984,11.4281222139086,-0.436005400550452,106
1985,11.7059590135302,-0.158168600928864,106
1986,11.8420831475939,-0.0220444668651435,106
1987,12.0379387991769,0.173811184717842,106
1988,11.8831453323364,0.0190177178773773,106
1989,12.4161183834076,0.551990768948538,106
1990,12.346659387861,0.48253177340193,106
1991,11.7161757264818,-0.147951887977212,106
1992,13.0729782581329,1.20885064367389,106
1993,12.8549053668976,0.990777752438531,106
1994,12.503628219877,0.639500605417918,106
1995,12.9392278535026,1.0751002390435,106
1996,11.9836242539542,0.119496639495157,106
1997,12.9424164295197,1.07828881506061,106
1998,12.9769259861537,1.11279837169469,106
1999,11.250898872103,-0.613228742356044,106
2000,12.3161041736603,0.451976559201226,106
2001,11.5436230387007,-0.320504575758401,106
2002,11.5603755882808,-0.303752026178237,106
2003,12.6575793879373,0.793451773478223,106
2004,13.1624470778874,1.29831946342835,106
2005,12.980352810451,1.11622519599191,106
2006,12.0542481967381,0.190120582279055,106
2007,11.8347712584904,-0.0293563559686301,106
2008,10.6401403290885,-1.22398728537056,106
2009,11.2575444664274,-0.606583148031657,106
2010,11.9148741449629,0.050746530503804,106
2011,11.8753448895046,0.0112172750455225,106
2012,11.7948833874294,-0.0692442270296851,106
2013,12.2269774164472,0.362849801988176,106
2014,12.3743355614798,0.510207947020791,106
2015,13.3534326212747,1.48930500681562,106
2016,13.3851080281394,1.52098041368034,106
1950,10.4996659415109,-1.36446167294816,107
1951,11.1057878562382,-0.758339758220828,107
1952,11.2297064917428,-0.634421122716244,107
1953,11.7735470363072,-0.0905805781518507,107
1954,11.2220627239772,-0.642064890481827,107
1955,10.8908667564392,-0.973260858019848,107
1956,11.8710631643023,0.00693554984322236,107
1957,12.3478749820164,0.483747367557371,107
1958,13.2306014469692,1.36647383251011,107
1959,11.9623036384583,0.0981760239992037,107
1960,11.8328381947109,-0.031289419748174,107
1961,12.305883373533,0.44175575907392,107
1962,11.8123912811279,-0.0517363333311299,107
1963,12.5906221185412,0.726494504082116,107
1964,11.2862903390612,-0.577837275397858,107
1965,10.9103071689606,-0.953820445498489,107
1966,11.7131859234401,-0.150941691018942,107
1967,11.7375418458666,-0.126585768592432,107
1968,11.540483048984,-0.323644565475074,107
1969,11.3890583515167,-0.47506926294233,107
1970,11.3427294322423,-0.521398182216801,107
1971,10.7318995850427,-1.13222802941638,107
1972,11.3774076529912,-0.486719961467891,107
1973,11.5920849187034,-0.2720426957557,107
1974,11.3970979281834,-0.467029686275642,107
1975,11.243363073894,-0.620764540565095,107
1976,11.1267367090498,-0.737390905409291,107
1977,11.6366580554417,-0.227469559017342,107
1978,12.2922778470176,0.428150232558503,107
1979,11.8755671977997,0.0114395833406236,107
1980,12.0313435622624,0.167215947803343,107
1981,11.8230538708823,-0.0410737435767425,107
1982,11.316054889134,-0.548072725325053,107
1983,12.8505603585924,0.986432744133385,107
1984,11.4281222139086,-0.436005400550452,107
1985,11.7059590135302,-0.158168600928864,107
1986,11.8420831475939,-0.0220444668651435,107
1987,12.0379387991769,0.173811184717842,107
1988,11.8831453323364,0.0190177178773773,107
1989,12.4161183834076,0.551990768948538,107
1990,12.346659387861,0.48253177340193,107
1991,11.7161757264818,-0.147951887977212,107
1992,13.0729782581329,1.20885064367389,107
1993,12.8549053668976,0.990777752438531,107
1994,12.503628219877,0.639500605417918,107
1995,12.9392278535026,1.0751002390435,107
1996,11.9836242539542,0.119496639495157,107
1997,12.9424164295197,1.07828881506061,107
1998,12.9769259861537,1.11279837169469,107
1999,11.250898872103,-0.613228742356044,107
2000,12.3161041736603,0.451976559201226,107
2001,11.5436230387007,-0.320504575758401,107
2002,11.5603755882808,-0.303752026178237,107
2003,12.6575793879373,0.793451773478223,107
2004,13.1624470778874,1.29831946342835,107
2005,12.980352810451,1.11622519599191,107
2006,12.0542481967381,0.190120582279055,107
2007,11.8347712584904,-0.0293563559686301,107
2008,10.6401403290885,-1.22398728537056,107
2009,11.2575444664274,-0.606583148031657,107
2010,11.9148741449629,0.050746530503804,107
2011,11.8753448895046,0.0112172750455225,107
2012,11.7948833874294,-0.0692442270296851,107
2013,12.2269774164472,0.362849801988176,107
2014,12.3743355614798,0.510207947020791,107
2015,13.3534326212747,1.48930500681562,107
2016,13.3851080281394,1.52098041368034,107
1950,10.4996659415109,-1.36446167294816,108
1951,11.1057878562382,-0.758339758220828,108
1952,11.2297064917428,-0.634421122716244,108
1953,11.7735470363072,-0.0905805781518507,108
1954,11.2220627239772,-0.642064890481827,108
1955,10.8908667564392,-0.973260858019848,108
1956,11.8710631643023,0.00693554984322236,108
1957,12.3478749820164,0.483747367557371,108
1958,13.2306014469692,1.36647383251011,108
1959,11.9623036384583,0.0981760239992037,108
1960,11.8328381947109,-0.031289419748174,108
1961,12.305883373533,0.44175575907392,108
1962,11.8123912811279,-0.0517363333311299,108
1963,12.5906221185412,0.726494504082116,108
1964,11.2862903390612,-0.577837275397858,108
1965,10.9103071689606,-0.953820445498489,108
1966,11.7131859234401,-0.150941691018942,108
1967,11.7375418458666,-0.126585768592432,108
1968,11.540483048984,-0.323644565475074,108
1969,11.3890583515167,-0.47506926294233,108
1970,11.3427294322423,-0.521398182216801,108
1971,10.7318995850427,-1.13222802941638,108
1972,11.3774076529912,-0.486719961467891,108
1973,11.5920849187034,-0.2720426957557,108
1974,11.3970979281834,-0.467029686275642,108
1975,11.243363073894,-0.620764540565095,108
1976,11.1267367090498,-0.737390905409291,108
1977,11.6366580554417,-0.227469559017342,108
1978,12.2922778470176,0.428150232558503,108
1979,11.8755671977997,0.0114395833406236,108
1980,12.0313435622624,0.167215947803343,108
1981,11.8230538708823,-0.0410737435767425,108
1982,11.316054889134,-0.548072725325053,108
1983,12.8505603585924,0.986432744133385,108
1984,11.4281222139086,-0.436005400550452,108
1985,11.7059590135302,-0.158168600928864,108
1986,11.8420831475939,-0.0220444668651435,108
1987,12.0379387991769,0.173811184717842,108
1988,11.8831453323364,0.0190177178773773,108
1989,12.4161183834076,0.551990768948538,108
1990,12.346659387861,0.48253177340193,108
1991,11.7161757264818,-0.147951887977212,108
1992,13.0729782581329,1.20885064367389,108
1993,12.8549053668976,0.990777752438531,108
1994,12.503628219877,0.639500605417918,108
1995,12.9392278535026,1.0751002390435,108
1996,11.9836242539542,0.119496639495157,108
1997,12.9424164295197,1.07828881506061,108
1998,12.9769259861537,1.11279837169469,108
1999,11.250898872103,-0.613228742356044,108
2000,12.3161041736603,0.451976559201226,108
2001,11.5436230387007,-0.320504575758401,108
2002,11.5603755882808,-0.303752026178237,108
2003,12.6575793879373,0.793451773478223,108
2004,13.1624470778874,1.29831946342835,108
2005,12.980352810451,1.11622519599191,108
2006,12.0542481967381,0.190120582279055,108
2007,11.8347712584904,-0.0293563559686301,108
2008,10.6401403290885,-1.22398728537056,108
2009,11.2575444664274,-0.606583148031657,108
2010,11.9148741449629,0.050746530503804,108
2011,11.8753448895046,0.0112172750455225,108
2012,11.7948833874294,-0.0692442270296851,108
2013,12.2269774164472,0.362849801988176,108
2014,12.3743355614798,0.510207947020791,108
2015,13.3534326212747,1.48930500681562,108
2016,13.3851080281394,1.52098041368034,108
1950,10.4996659415109,-1.36446167294816,109
1951,11.1057878562382,-0.758339758220828,109
1952,11.2297064917428,-0.634421122716244,109
1953,11.7735470363072,-0.0905805781518507,109
1954,11.2220627239772,-0.642064890481827,109
1955,10.8908667564392,-0.973260858019848,109
1956,11.8710631643023,0.00693554984322236,109
1957,12.3478749820164,0.483747367557371,109
1958,13.2306014469692,1.36647383251011,109
1959,11.9623036384583,0.0981760239992037,109
1960,11.8328381947109,-0.031289419748174,109
1961,12.305883373533,0.44175575907392,109
1962,11.8123912811279,-0.0517363333311299,109
1963,12.5906221185412,0.726494504082116,109
1964,11.2862903390612,-0.577837275397858,109
1965,10.9103071689606,-0.953820445498489,109
1966,11.7131859234401,-0.150941691018942,109
1967,11.7375418458666,-0.126585768592432,109
1968,11.540483048984,-0.323644565475074,109
1969,11.3890583515167,-0.47506926294233,109
1970,11.3427294322423,-0.521398182216801,109
1971,10.7318995850427,-1.13222802941638,109
1972,11.3774076529912,-0.486719961467891,109
1973,11.5920849187034,-0.2720426957557,109
1974,11.3970979281834,-0.467029686275642,109
1975,11.243363073894,-0.620764540565095,109
1976,11.1267367090498,-0.737390905409291,109
1977,11.6366580554417,-0.227469559017342,109
1978,12.2922778470176,0.428150232558503,109
1979,11.8755671977997,0.0114395833406236,109
1980,12.0313435622624,0.167215947803343,109
1981,11.8230538708823,-0.0410737435767425,109
1982,11.316054889134,-0.548072725325053,109
1983,12.8505603585924,0.986432744133385,109
1984,11.4281222139086,-0.436005400550452,109
1985,11.7059590135302,-0.158168600928864,109
1986,11.8420831475939,-0.0220444668651435,109
1987,12.0379387991769,0.173811184717842,109
1988,11.8831453323364,0.0190177178773773,109
1989,12.4161183834076,0.551990768948538,109
1990,12.346659387861,0.48253177340193,109
1991,11.7161757264818,-0.147951887977212,109
1992,13.0729782581329,1.20885064367389,109
1993,12.8549053668976,0.990777752438531,109
1994,12.503628219877,0.639500605417918,109
1995,12.9392278535026,1.0751002390435,109
1996,11.9836242539542,0.119496639495157,109
1997,12.9424164295197,1.07828881506061,109
1998,12.9769259861537,1.11279837169469,109
1999,11.250898872103,-0.613228742356044,109
2000,12.3161041736603,0.451976559201226,109
2001,11.5436230387007,-0.320504575758401,109
2002,11.5603755882808,-0.303752026178237,109
2003,12.6575793879373,0.793451773478223,109
2004,13.1624470778874,1.29831946342835,109
2005,12.980352810451,1.11622519599191,109
2006,12.0542481967381,0.190120582279055,109
2007,11.8347712584904,-0.0293563559686301,109
2008,10.6401403290885,-1.22398728537056,109
2009,11.2575444664274,-0.606583148031657,109
2010,11.9148741449629,0.050746530503804,109
2011,11.8753448895046,0.0112172750455225,109
2012,11.7948833874294,-0.0692442270296851,109
2013,12.2269774164472,0.362849801988176,109
2014,12.3743355614798,0.510207947020791,109
2015,13.3534326212747,1.48930500681562,109
2016,13.3851080281394,1.52098041368034,109
1950,10.4996659415109,-1.36446167294816,110
1951,11.1057878562382,-0.758339758220828,110
1952,11.2297064917428,-0.634421122716244,110
1953,11.7735470363072,-0.0905805781518507,110
1954,11.2220627239772,-0.642064890481827,110
1955,10.8908667564392,-0.973260858019848,110
1956,11.8710631643023,0.00693554984322236,110
1957,12.3478749820164,0.483747367557371,110
1958,13.2306014469692,1.36647383251011,110
1959,11.9623036384583,0.0981760239992037,110
1960,11.8328381947109,-0.031289419748174,110
1961,12.305883373533,0.44175575907392,110
1962,11.8123912811279,-0.0517363333311299,110
1963,12.5906221185412,0.726494504082116,110
1964,11.2862903390612,-0.577837275397858,110
1965,10.9103071689606,-0.953820445498489,110
1966,11.7131859234401,-0.150941691018942,110
1967,11.7375418458666,-0.126585768592432,110
1968,11.540483048984,-0.323644565475074,110
1969,11.3890583515167,-0.47506926294233,110
1970,11.3427294322423,-0.521398182216801,110
1971,10.7318995850427,-1.13222802941638,110
1972,11.3774076529912,-0.486719961467891,110
1973,11.5920849187034,-0.2720426957557,110
1974,11.3970979281834,-0.467029686275642,110
1975,11.243363073894,-0.620764540565095,110
1976,11.1267367090498,-0.737390905409291,110
1977,11.6366580554417,-0.227469559017342,110
1978,12.2922778470176,0.428150232558503,110
1979,11.8755671977997,0.0114395833406236,110
1980,12.0313435622624,0.167215947803343,110
1981,11.8230538708823,-0.0410737435767425,110
1982,11.316054889134,-0.548072725325053,110
1983,12.8505603585924,0.986432744133385,110
1984,11.4281222139086,-0.436005400550452,110
1985,11.7059590135302,-0.158168600928864,110
1986,11.8420831475939,-0.0220444668651435,110
1987,12.0379387991769,0.173811184717842,110
1988,11.8831453323364,0.0190177178773773,110
1989,12.4161183834076,0.551990768948538,110
1990,12.346659387861,0.48253177340193,110
1991,11.7161757264818,-0.147951887977212,110
1992,13.0729782581329,1.20885064367389,110
1993,12.8549053668976,0.990777752438531,110
1994,12.503628219877,0.639500605417918,110
1995,12.9392278535026,1.0751002390435,110
1996,11.9836242539542,0.119496639495157,110
1997,12.9424164295197,1.07828881506061,110
1998,12.9769259861537,1.11279837169469,110
1999,11.250898872103,-0.613228742356044,110
2000,12.3161041736603,0.451976559201226,110
2001,11.5436230387007,-0.320504575758401,110
2002,11.5603755882808,-0.303752026178237,110
2003,12.6575793879373,0.793451773478223,110
2004,13.1624470778874,1.29831946342835,110
2005,12.980352810451,1.11622519599191,110
2006,12.0542481967381,0.190120582279055,110
2007,11.8347712584904,-0.0293563559686301,110
2008,10.6401403290885,-1.22398728537056,110
2009,11.2575444664274,-0.606583148031657,110
2010,11.9148741449629,0.050746530503804,110
2011,11.8753448895046,0.0112172750455225,110
2012,11.7948833874294,-0.0692442270296851,110
2013,12.2269774164472,0.362849801988176,110
2014,12.3743355614798,0.510207947020791,110
2015,13.3534326212747,1.48930500681562,110
2016,13.3851080281394,1.52098041368034,110
1950,10.4996659415109,-1.36446167294816,111
1951,11.1057878562382,-0.758339758220828,111
1952,11.2297064917428,-0.634421122716244,111
1953,11.7735470363072,-0.0905805781518507,111
1954,11.2220627239772,-0.642064890481827,111
1955,10.8908667564392,-0.973260858019848,111
1956,11.8710631643023,0.00693554984322236,111
1957,12.3478749820164,0.483747367557371,111
1958,13.2306014469692,1.36647383251011,111
1959,11.9623036384583,0.0981760239992037,111
1960,11.8328381947109,-0.031289419748174,111
1961,12.305883373533,0.44175575907392,111
1962,11.8123912811279,-0.0517363333311299,111
1963,12.5906221185412,0.726494504082116,111
1964,11.2862903390612,-0.577837275397858,111
1965,10.9103071689606,-0.953820445498489,111
1966,11.7131859234401,-0.150941691018942,111
1967,11.7375418458666,-0.126585768592432,111
1968,11.540483048984,-0.323644565475074,111
1969,11.3890583515167,-0.47506926294233,111
1970,11.3427294322423,-0.521398182216801,111
1971,10.7318995850427,-1.13222802941638,111
1972,11.3774076529912,-0.486719961467891,111
1973,11.5920849187034,-0.2720426957557,111
1974,11.3970979281834,-0.467029686275642,111
1975,11.243363073894,-0.620764540565095,111
1976,11.1267367090498,-0.737390905409291,111
1977,11.6366580554417,-0.227469559017342,111
1978,12.2922778470176,0.428150232558503,111
1979,11.8755671977997,0.0114395833406236,111
1980,12.0313435622624,0.167215947803343,111
1981,11.8230538708823,-0.0410737435767425,111
1982,11.316054889134,-0.548072725325053,111
1983,12.8505603585924,0.986432744133385,111
1984,11.4281222139086,-0.436005400550452,111
1985,11.7059590135302,-0.158168600928864,111
1986,11.8420831475939,-0.0220444668651435,111
1987,12.0379387991769,0.173811184717842,111
1988,11.8831453323364,0.0190177178773773,111
1989,12.4161183834076,0.551990768948538,111
1990,12.346659387861,0.48253177340193,111
1991,11.7161757264818,-0.147951887977212,111
